review_id,customer_id,product_id,rating,review_text
REV-002821,CUST-01373,PROD-0084,3,Average product. Does the job but nothing extraordinary.
REV-002822,CUST-01488,PROD-0244,4,Great product quality and fast shipping. Will buy again.
REV-002823,CUST-01262,PROD-0003,4,"Very reliable product, works perfectly as described."
REV-002824,CUST-01862,PROD-0094,3,Average product. Does the job but nothing extraordinary.
REV-002825,CUST-01042,PROD-0218,1,Poor packaging and wrong color sent.
REV-002826,CUST-02364,PROD-0144,3,Average product. Does the job but nothing extraordinary.
REV-002827,CUST-02643,PROD-0108,2,Would not recommend. Cheap materials used.
REV-002828,CUST-00539,PROD-0214,1,Not worth the price. Stopped working after 3 days.
REV-002829,CUST-00314,PROD-0136,3,Average product. Does the job but nothing extraordinary.
REV-002830,CUST-02679,PROD-0208,1,Item arrived late and damaged. Dissatisfied with quality.
REV-002831,CUST-00347,PROD-0079,1,Not worth the price. Stopped working after 3 days.
REV-002832,CUST-03457,PROD-0214,5,Extremely satisfied with this purchase! Highly recommended.
REV-002833,CUST-03177,PROD-0112,4,Extremely satisfied with this purchase! Highly recommended.
REV-002834,CUST-03381,PROD-0016,4,Great product quality and fast shipping. Will buy again.
REV-002835,CUST-01639,PROD-0225,3,Average product. Does the job but nothing extraordinary.
REV-002836,CUST-01921,PROD-0014,3,Average product. Does the job but nothing extraordinary.
REV-002837,CUST-02058,PROD-0100,3,Average product. Does the job but nothing extraordinary.
REV-002838,CUST-01172,PROD-0076,1,Item arrived late and damaged. Dissatisfied with quality.
REV-002839,CUST-00383,PROD-0225,4,"Very reliable product, works perfectly as described."
REV-002840,CUST-00721,PROD-0144,3,Average product. Does the job but nothing extraordinary.
REV-002841,CUST-02478,PROD-0220,5,Exceeded my expectations! Excellent customer service.
REV-002842,CUST-03498,PROD-0038,3,Average product. Does the job but nothing extraordinary.
REV-002843,CUST-00662,PROD-0095,5,Exceeded my expectations! Excellent customer service.
REV-002844,CUST-01197,PROD-0033,3,Average product. Does the job but nothing extraordinary.
REV-002845,CUST-02930,PROD-0224,5,Great product quality and fast shipping. Will buy again.
REV-002846,CUST-01427,PROD-0212,3,Average product. Does the job but nothing extraordinary.
REV-002847,CUST-00001,PROD-0013,5,Top notch quality and premium packaging.
REV-002848,CUST-01600,PROD-0065,5,Great product quality and fast shipping. Will buy again.
REV-002849,CUST-03414,PROD-0081,2,Would not recommend. Cheap materials used.
REV-002850,CUST-00597,PROD-0140,5,Great product quality and fast shipping. Will buy again.
REV-002851,CUST-00908,PROD-0113,1,Item arrived late and damaged. Dissatisfied with quality.
REV-002852,CUST-00610,PROD-0001,2,Poor packaging and wrong color sent.
REV-002853,CUST-01169,PROD-0197,4,Great product quality and fast shipping. Will buy again.
REV-002854,CUST-01517,PROD-0098,5,Exceeded my expectations! Excellent customer service.
REV-002855,CUST-01681,PROD-0198,3,Average product. Does the job but nothing extraordinary.
REV-002856,CUST-03448,PROD-0103,2,Not worth the price. Stopped working after 3 days.
REV-002857,CUST-02108,PROD-0179,1,Not worth the price. Stopped working after 3 days.
REV-002858,CUST-01823,PROD-0222,5,Top notch quality and premium packaging.
REV-002859,CUST-00597,PROD-0216,4,Extremely satisfied with this purchase! Highly recommended.
REV-002860,CUST-00739,PROD-0164,4,Great product quality and fast shipping. Will buy again.
REV-002861,CUST-00182,PROD-0054,2,Would not recommend. Cheap materials used.
REV-002862,CUST-01671,PROD-0076,2,Would not recommend. Cheap materials used.
REV-002863,CUST-00480,PROD-0190,4,Exceeded my expectations! Excellent customer service.
REV-002864,CUST-01632,PROD-0196,5,Exceeded my expectations! Excellent customer service.
REV-002865,CUST-00128,PROD-0209,2,Would not recommend. Cheap materials used.
REV-002866,CUST-00966,PROD-0222,5,Top notch quality and premium packaging.
REV-002867,CUST-01439,PROD-0040,5,Extremely satisfied with this purchase! Highly recommended.
REV-002868,CUST-00034,PROD-0061,5,Great product quality and fast shipping. Will buy again.
REV-002869,CUST-01260,PROD-0165,4,Exceeded my expectations! Excellent customer service.
REV-002870,CUST-01701,PROD-0137,4,Top notch quality and premium packaging.
REV-002871,CUST-00211,PROD-0062,1,Customer service was slow to respond to my refund query.
REV-002872,CUST-01748,PROD-0189,1,Item arrived late and damaged. Dissatisfied with quality.
REV-002873,CUST-02232,PROD-0207,2,Would not recommend. Cheap materials used.
REV-002874,CUST-01257,PROD-0072,4,Top notch quality and premium packaging.
REV-002875,CUST-01071,PROD-0024,4,Top notch quality and premium packaging.
REV-002876,CUST-00029,PROD-0185,3,Average product. Does the job but nothing extraordinary.
REV-002877,CUST-00690,PROD-0151,5,"Very reliable product, works perfectly as described."
REV-002878,CUST-00971,PROD-0034,1,Item arrived late and damaged. Dissatisfied with quality.
REV-002879,CUST-03095,PROD-0166,5,Exceeded my expectations! Excellent customer service.
REV-002880,CUST-00006,PROD-0081,1,Poor packaging and wrong color sent.
REV-002881,CUST-00889,PROD-0094,5,"Very reliable product, works perfectly as described."
REV-002882,CUST-00575,PROD-0024,5,Top notch quality and premium packaging.
REV-002883,CUST-00977,PROD-0210,4,"Very reliable product, works perfectly as described."
REV-002884,CUST-02353,PROD-0228,2,Customer service was slow to respond to my refund query.
REV-002885,CUST-01822,PROD-0241,3,Average product. Does the job but nothing extraordinary.
REV-002886,CUST-00158,PROD-0230,4,Top notch quality and premium packaging.
REV-002887,CUST-00111,PROD-0208,5,Extremely satisfied with this purchase! Highly recommended.
REV-002888,CUST-01087,PROD-0051,2,Would not recommend. Cheap materials used.
REV-002889,CUST-01594,PROD-0043,5,Great product quality and fast shipping. Will buy again.
REV-002890,CUST-00187,PROD-0001,5,"Very reliable product, works perfectly as described."
REV-002891,CUST-02828,PROD-0202,4,Exceeded my expectations! Excellent customer service.
REV-002892,CUST-02102,PROD-0031,4,Top notch quality and premium packaging.
REV-002893,CUST-01906,PROD-0202,2,Not worth the price. Stopped working after 3 days.
REV-002894,CUST-03161,PROD-0081,3,Average product. Does the job but nothing extraordinary.
REV-002895,CUST-02376,PROD-0106,4,Extremely satisfied with this purchase! Highly recommended.
REV-002896,CUST-02026,PROD-0038,1,Would not recommend. Cheap materials used.
REV-002897,CUST-00745,PROD-0212,4,Great product quality and fast shipping. Will buy again.
REV-002898,CUST-01699,PROD-0195,4,Top notch quality and premium packaging.
REV-002899,CUST-03213,PROD-0007,3,Average product. Does the job but nothing extraordinary.
REV-002900,CUST-03106,PROD-0228,4,Top notch quality and premium packaging.
REV-002901,CUST-01757,PROD-0103,5,Top notch quality and premium packaging.
REV-002902,CUST-01471,PROD-0043,5,Extremely satisfied with this purchase! Highly recommended.
REV-002903,CUST-02863,PROD-0161,3,Average product. Does the job but nothing extraordinary.
REV-002904,CUST-03217,PROD-0138,5,Extremely satisfied with this purchase! Highly recommended.
REV-002905,CUST-02663,PROD-0005,4,Exceeded my expectations! Excellent customer service.
REV-002906,CUST-02049,PROD-0233,1,Poor packaging and wrong color sent.
REV-002907,CUST-00590,PROD-0216,4,Top notch quality and premium packaging.
REV-002908,CUST-02394,PROD-0213,3,Average product. Does the job but nothing extraordinary.
REV-002909,CUST-02891,PROD-0135,5,Top notch quality and premium packaging.
REV-002910,CUST-02516,PROD-0059,4,"Very reliable product, works perfectly as described."
REV-002911,CUST-01914,PROD-0165,5,Great product quality and fast shipping. Will buy again.
REV-002912,CUST-02261,PROD-0089,4,"Very reliable product, works perfectly as described."
REV-002913,CUST-02340,PROD-0065,3,Average product. Does the job but nothing extraordinary.
REV-002914,CUST-00827,PROD-0236,2,Customer service was slow to respond to my refund query.
REV-002915,CUST-01476,PROD-0144,4,"Very reliable product, works perfectly as described."
REV-002916,CUST-00809,PROD-0242,3,Average product. Does the job but nothing extraordinary.
REV-002917,CUST-02523,PROD-0096,1,Poor packaging and wrong color sent.
REV-002918,CUST-00927,PROD-0188,3,Average product. Does the job but nothing extraordinary.
REV-002919,CUST-02776,PROD-0089,4,Extremely satisfied with this purchase! Highly recommended.
REV-002920,CUST-01950,PROD-0014,4,"Very reliable product, works perfectly as described."
REV-002921,CUST-00177,PROD-0031,5,"Very reliable product, works perfectly as described."
REV-002922,CUST-01526,PROD-0038,3,Average product. Does the job but nothing extraordinary.
REV-002923,CUST-02811,PROD-0202,3,Average product. Does the job but nothing extraordinary.
REV-002924,CUST-02291,PROD-0190,4,Exceeded my expectations! Excellent customer service.
REV-002925,CUST-03009,PROD-0211,4,Top notch quality and premium packaging.
REV-002926,CUST-00599,PROD-0156,1,Customer service was slow to respond to my refund query.
REV-002927,CUST-00253,PROD-0245,1,Would not recommend. Cheap materials used.
REV-002928,CUST-02667,PROD-0032,3,Average product. Does the job but nothing extraordinary.
REV-002929,CUST-02827,PROD-0095,2,Poor packaging and wrong color sent.
REV-002930,CUST-02276,PROD-0003,5,Exceeded my expectations! Excellent customer service.
REV-002931,CUST-00358,PROD-0066,5,Extremely satisfied with this purchase! Highly recommended.
REV-002932,CUST-01864,PROD-0067,4,Top notch quality and premium packaging.
REV-002933,CUST-02050,PROD-0136,5,"Very reliable product, works perfectly as described."
REV-002934,CUST-00252,PROD-0136,1,Item arrived late and damaged. Dissatisfied with quality.
REV-002935,CUST-00483,PROD-0029,3,Average product. Does the job but nothing extraordinary.
REV-002936,CUST-02300,PROD-0072,3,Average product. Does the job but nothing extraordinary.
REV-002937,CUST-00395,PROD-0092,1,Would not recommend. Cheap materials used.
REV-002938,CUST-02618,PROD-0037,4,Exceeded my expectations! Excellent customer service.
REV-002939,CUST-02558,PROD-0209,4,"Very reliable product, works perfectly as described."
REV-002940,CUST-02498,PROD-0024,4,"Very reliable product, works perfectly as described."
REV-002941,CUST-00056,PROD-0146,5,Great product quality and fast shipping. Will buy again.
REV-002942,CUST-00165,PROD-0232,4,Extremely satisfied with this purchase! Highly recommended.
REV-002943,CUST-02899,PROD-0121,4,"Very reliable product, works perfectly as described."
REV-002944,CUST-01762,PROD-0212,1,Not worth the price. Stopped working after 3 days.
REV-002945,CUST-02143,PROD-0207,4,Great product quality and fast shipping. Will buy again.
REV-002946,CUST-02977,PROD-0220,2,Not worth the price. Stopped working after 3 days.
REV-002947,CUST-01020,PROD-0180,4,Exceeded my expectations! Excellent customer service.
REV-002948,CUST-00009,PROD-0122,4,Exceeded my expectations! Excellent customer service.
REV-002949,CUST-00068,PROD-0183,4,Top notch quality and premium packaging.
REV-002950,CUST-01906,PROD-0069,4,Top notch quality and premium packaging.
REV-002951,CUST-03470,PROD-0037,3,Average product. Does the job but nothing extraordinary.
REV-002952,CUST-00899,PROD-0073,4,Top notch quality and premium packaging.
REV-002953,CUST-00825,PROD-0232,4,Extremely satisfied with this purchase! Highly recommended.
REV-002954,CUST-00197,PROD-0217,5,"Very reliable product, works perfectly as described."
REV-002955,CUST-01803,PROD-0067,3,Average product. Does the job but nothing extraordinary.
REV-002956,CUST-01875,PROD-0137,2,Poor packaging and wrong color sent.
REV-002957,CUST-02125,PROD-0146,4,Extremely satisfied with this purchase! Highly recommended.
REV-002958,CUST-00979,PROD-0040,5,"Very reliable product, works perfectly as described."
REV-002959,CUST-00717,PROD-0190,5,Top notch quality and premium packaging.
REV-002960,CUST-03283,PROD-0102,4,Extremely satisfied with this purchase! Highly recommended.
REV-002961,CUST-02754,PROD-0067,5,Great product quality and fast shipping. Will buy again.
REV-002962,CUST-03220,PROD-0055,4,"Very reliable product, works perfectly as described."
REV-002963,CUST-03093,PROD-0048,2,Customer service was slow to respond to my refund query.
REV-002964,CUST-03446,PROD-0017,5,Great product quality and fast shipping. Will buy again.
REV-002965,CUST-01668,PROD-0151,4,"Very reliable product, works perfectly as described."
REV-002966,CUST-02056,PROD-0173,1,Not worth the price. Stopped working after 3 days.
REV-002967,CUST-01191,PROD-0102,4,Top notch quality and premium packaging.
REV-002968,CUST-01315,PROD-0009,3,Average product. Does the job but nothing extraordinary.
REV-002969,CUST-00314,PROD-0120,5,Top notch quality and premium packaging.
REV-002970,CUST-02827,PROD-0030,4,Extremely satisfied with this purchase! Highly recommended.
REV-002971,CUST-00027,PROD-0047,4,"Very reliable product, works perfectly as described."
REV-002972,CUST-01788,PROD-0082,3,Average product. Does the job but nothing extraordinary.
REV-002973,CUST-02354,PROD-0242,1,Customer service was slow to respond to my refund query.
REV-002974,CUST-02117,PROD-0019,3,Average product. Does the job but nothing extraordinary.
REV-002975,CUST-00975,PROD-0151,4,"Very reliable product, works perfectly as described."
REV-002976,CUST-01931,PROD-0115,3,Average product. Does the job but nothing extraordinary.
REV-002977,CUST-00792,PROD-0227,1,Would not recommend. Cheap materials used.
REV-002978,CUST-02815,PROD-0042,5,Exceeded my expectations! Excellent customer service.
REV-002979,CUST-01747,PROD-0013,4,Top notch quality and premium packaging.
REV-002980,CUST-02960,PROD-0219,2,Item arrived late and damaged. Dissatisfied with quality.
REV-002981,CUST-01120,PROD-0228,4,Exceeded my expectations! Excellent customer service.
REV-002982,CUST-02940,PROD-0152,4,"Very reliable product, works perfectly as described."
REV-002983,CUST-02198,PROD-0023,4,Top notch quality and premium packaging.
REV-002984,CUST-02376,PROD-0174,4,Extremely satisfied with this purchase! Highly recommended.
REV-002985,CUST-01580,PROD-0168,2,Customer service was slow to respond to my refund query.
REV-002986,CUST-00301,PROD-0033,1,Would not recommend. Cheap materials used.
REV-002987,CUST-01162,PROD-0162,2,Not worth the price. Stopped working after 3 days.
REV-002988,CUST-00060,PROD-0018,4,Extremely satisfied with this purchase! Highly recommended.
REV-002989,CUST-00632,PROD-0183,4,Exceeded my expectations! Excellent customer service.
REV-002990,CUST-01254,PROD-0196,4,Exceeded my expectations! Excellent customer service.
REV-002991,CUST-00690,PROD-0190,4,Great product quality and fast shipping. Will buy again.
REV-002992,CUST-00430,PROD-0223,5,Extremely satisfied with this purchase! Highly recommended.
